title,tag,info,comments,content
﻿天龙八部,豆瓣图书标签: 武侠,金庸 / 生活·读书·新知三联书店 / 1994-5 / 96.00元,(121940人评价),天龙八部乃金笔下的一部长篇小说，与《射雕》，《神雕》等 几部长篇小说一起被称为可读性最高的金庸小说。《天龙》的故事情节曲折，内容丰富，也曾多次被改编为电视作...
神雕侠侣,豆瓣图书标签: 武侠,金庸 / 有1996年11月北平第4次印本 / 生活·读书·新知三联书店 / 1994-5 / 76.80元,(93606人评价),《神雕侠侣》是金庸作品集之一。其主人公杨过自然而然地走上了非正统的人生道路，入了“道流”。其特点是“至情至性，实现自我”，即把个人的利益、情感、个性及人格尊...
笑傲江湖（全四册）,豆瓣图书标签: 武侠,金庸 / 生活·读书·新知三联书店 / 1994-5 / 76.80元,(102996人评价),《笑傲江湖》是金庸1967年写的一部武侠小说，属于金庸的后期作品。
射雕英雄传,豆瓣图书标签: 武侠,金庸 / 生活·读书·新知三联书店 / 1999-04 / 47.00元,(77393人评价),《射雕英雄传》是金庸的代表作之一，作于一九五七年到一九五九年，在《香港商报》连载。《射雕》中的人物个性单纯，郭靖诚朴厚重、黄蓉机智狡狯，读者容易印象深刻。这...
多情剑客无情剑(上、中、下),豆瓣图书标签: 武侠,古龙 / 海天出版社 / 1991-12-01 / 49.8,(21738人评价),《小李飞刀:多情剑客无情剑》一直被公认为古龙武侠作品的巅峰之作和最高成就。它不仅是一部阐明武学真谛的作品，还是一部写尽人间世态炎凉的人情历史画，更是一部触动...
倚天屠龙记,豆瓣图书标签: 武侠,金庸 / 生活·读书·新知三联书店 / 1999-04 / 47.00,(57039人评价),《倚天屠龙记》，金庸武侠小说，著于1961年，是“射雕三部曲”系列第三部，现收录在《金庸作品集》中。该书以元末群雄纷起、江湖动荡为广阔背景，叙述武当弟子张无...
欢乐英雄,豆瓣图书标签: 武侠,古龙 / 珠海出版社 / 2005-8 / 28.00元,(15892人评价),成书于1971年。当时是古龙巅峰时期，是古龙个人最爱的作品。但因为小说与一般传统的武侠小说有着许多不同，叙述也是采用了散文化的笔法，因此在一些读者中间并未得...
笑傲江湖,豆瓣图书标签: 武侠,金庸 / 广州出版社 / 2011-11 / 98.00元,(6171人评价),名门正派的华山派大弟子令狐冲只因心性自由、不受羁勒，喜欢结交左道人士，被逐出师门，遭到正宗门派武林人士的唾弃而流落江湖。令狐冲依然率性而为，只因正义良知自在...
镖人,豆瓣图书标签: 武侠,许先哲 / 北京联合出版公司 / 2022-3 / 49.80元,(916人评价),"◆ 轰动日本的中国漫画《镖人》单行本第11册！
◆ 脱口秀大师李诞、实力演员万茜、知名作家马伯庸、知名动画导演田晓鹏鼎力推荐！
◆ 3次登上日本央视NHK电..."
天涯·明月·刀,豆瓣图书标签: 武侠,古龙 / 珠海出版社 / 2005-8 / 22.00元,(8042人评价),《天涯·明月·刀》的故事是古龙另一作品《边城浪子》的外传，书中的主角傅红雪已是中年人。故事讲述了一个在江湖中占有着巨大财富和无上权威的名侠，同时也是武林之首...
射雕英雄传,豆瓣图书标签: 武侠,金庸 / 广州出版社 / 2013-4 / 96.00元,(4180人评价),南宋年间，随丈夫杨铁心流落江南牛家村的包惜弱救了金国王子完颜洪烈，却害得丈夫和义兄郭啸天两家家破人亡。郭啸天的妻子逃到蒙古大漠，生下遗腹子郭靖。傻小子郭靖得...
陆小凤传奇2：绣花大盗,豆瓣图书标签: 武侠,古龙 / 河南文艺出版社 / 2013-5-1 / 26.00元,(2784人评价),把守严密、连陆小凤都无法突破的王府金库被人堂而皇之地侵入，将这些价值连城的宝物盗走的大盗，却是个绣着花的络腮胡大汉。在这背后究竟隐藏着怎样的阴谋？又包含着谁...
侠客行,豆瓣图书标签: 武侠,金庸 / 生活·读书·新知三联书店 / 1994-5 / 38.00元,(14849人评价),"《侠客行》著于1965年，据说灵感和书名来自李白的诗作“古风五十九首”之《侠客行》。小说叙述的是一个懵懂少年石破天的江湖经历。
主人公石破天自小没名没姓，和..."
陆小凤传奇7：剑神一笑,豆瓣图书标签: 武侠,古龙 / 河南文艺出版社 / 2013-5 / 29.00元,(1515人评价),巴山剑派弟子柳乘风在西北一个叫黄石的小镇神秘失踪。陆小凤来到黄石小镇探查柳乘风的生死下落。一个荒凉破落的小镇，却隐藏着惊人的秘密：大内侍卫金七两、被贬的王妃...
鹿鼎记,豆瓣图书标签: 武侠,金庸 / 生活·读书·新知三联书店 / 1994-5 / 96.00元,(16442人评价),这是金庸先生最後一部小说，也是登峰造极之作，是金大侠自言最喜欢之大作。          这部小说讲的是一个从小在扬州妓院长大的小孩韦小宝，他不会任何武功，...
射雕英雄传,豆瓣图书标签: 武侠,金庸 / 生活·读书·新知三联书店 / 1994-5 / 76.80元,(23301人评价),《射雕英雄传》是金庸的代表作之一，作于一九五七年到一九五九年，在《香港商报》连载。《射雕》中的人物个性单纯，郭靖诚朴厚重、黄蓉机智狡狯，读者容易印象深刻。这...
无鞘,豆瓣图书标签: 武侠,隔窗云雾 / 广东旅游出版社 / 2022-5 / 88.00,(69人评价),"江湖总是传说覆盖着传说，风雨紧接着风雨。
----------
少年意气·虎虎生风·搅动武林·笑料频出
韶九宵✖ 轻功废柴✖ 伪·采花贼
费劲✖ 高度近视✖..."
陆小凤传奇5：幽灵山庄,豆瓣图书标签: 武侠,古龙 / 河南文艺出版社 / 2013-5-1 / 32.00元,(2133人评价),西门吹雪撞破自己的妻子和陆小凤有染，一路追杀陆小凤。陆小凤身负重伤，走投无路之下，误入一个奇怪的世界——幽灵山庄。幽灵山庄是老刀把子经营了十多年的秘密所在，...
陆小凤传奇6：凤舞九天,豆瓣图书标签: 武侠,古龙 / 河南文艺出版社 / 2013-5 / 36.00元,(1722人评价),随波逐流漂落孤岛的陆小凤，意外发现了胜似仙境的世外桃源。然而，在歌舞升平的宁静表面下，隐藏着众多个性迥异、实力超凡的隐居高手……
陆小凤传奇3：决战前后,豆瓣图书标签: 武侠,古龙 / 河南文艺出版社 / 2013-5-1 / 29.00元,(2696人评价),西门吹雪与叶孤城，这两位江湖上一等一的绝世高手，相约在紫禁之巅进行生死决斗。高手相争，必有一伤，两人都是陆小凤的挚友，他必须阻止这场决斗！但他不知道的是，在...
﻿さよなら絵梨,豆瓣图书标签: 日本漫画,藤本 タツキ / 2022-7-4 / 46,(2896人评价),病の母が死ぬまで、スマートフォンで撮影をしていた優太。彼は母の死後、自殺をするために向かった病院の屋上で、とある少女に出会い、映画を撮影することになるのだが...
ルックバツク,豆瓣图书标签: 日本漫画,藤本 タツキ / 集英社 / 2021-9-3 / 484円,(3293人评价),"学生新聞で４コマ漫画を連載している小学４年生の藤野。
クラスメートからは絶賛を受けていたが、ある日、
不登校の同級生・京本の４コマを載せたいと先生から告げら..."
夏日時光(01),豆瓣图书标签: 日本漫画,田中靖規 / 林志昌 / 東立出版社 / 2018-11 / NT$130,(2106人评价),「夏日重现」剧情描述主角慎平回到离岛参加青梅竹马潮的丧礼，却意外目睹潮的妹妹被和她长得一模一样的影子杀死。事件过后时间竟然又回溯到他刚抵达岛上的第一天，当天...
咖啡时间,豆瓣图书标签: 日本漫画,[日] 丰田彻也 / 吴菲 / 新星出版社 / 2022-4 / 48.00元,(270人评价),"《咖啡时间》
丰田彻也主题漫画集，走，喝咖啡去，现在马上！因为人生转眼就过去了！
●一杯咖啡是生活也是慰藉
丰田彻也是漫编室挖掘的第二位给村上春树画封面的漫..."
SPYxFAMILY：間諜家家酒（01）,豆瓣图书标签: 日本漫画,[日]远藤达哉 / 陳姿君 / 東立出版社 / 2019-12-20 / NT$110.00/HK$33.00,(952人评价),干练间谍（黄昏）奉命组成“家庭”以便潜入名校。然而，他所找到的“女儿”是会读心的超能力者！“妻子”是暗杀者！？互相隐瞒真实身份的临时家庭，挺身对抗考试与世界...
